,stars_business,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BikeParking,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,Caters,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,WiFi
2460,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,False,False,False,False,True,False,False,False,True,True,True,average,True,casual,False,True,2,True,True,free
2461,3.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,average,False,casual,False,True,2,False,True,no
2462,4.5,full_bar,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,average,False,casual,False,True,1,False,True,no
2463,3.5,None,False,False,False,False,False,False,False,False,False,None,True,None,None,None,None,None,None,True,None,None,None,None,None,None,None,False,casual,False,True,1,False,True,None
2464,4.5,None,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,True,True,None,None,None,None,None,None,quiet,False,casual,False,True,1,False,True,None
2465,3.5,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,None,True,None,None,None,None,None,None,None,False,casual,False,True,1,False,True,free
2466,2.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,None,None,None,None,None,None,None,None,None,False,True,1,False,True,no
2467,3.0,full_bar,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,None,True,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,None
2468,3.0,None,True,False,None,False,False,False,False,False,False,True,None,False,True,False,False,False,True,True,False,False,False,False,False,True,average,False,casual,False,False,2,False,True,free
2469,4.0,None,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,average,False,casual,False,True,1,True,True,no
2470,3.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,average,True,casual,False,True,2,False,True,no
2471,4.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,None,None,None,None,None,True,True,False,False,False,False,False,False,None,True,casual,False,True,2,True,True,free
2472,3.0,None,None,None,None,None,None,None,None,None,None,True,True,False,False,False,False,False,None,True,None,None,None,None,None,None,None,None,None,False,None,None,True,None,None
2473,3.0,None,False,False,None,False,False,False,False,False,False,False,None,None,None,None,None,None,None,True,False,False,False,False,False,False,None,False,casual,False,True,2,True,True,free
2474,2.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,False,casual,None,True,2,None,True,free
2475,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,loud,False,casual,False,True,2,True,True,no
2476,2.0,None,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,loud,False,casual,False,True,1,False,True,free
2477,3.5,full_bar,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,average,True,casual,True,True,2,True,True,free
2478,3.5,None,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,None,True,None,None,None,None,None,None,None,False,casual,False,True,1,True,True,no
2479,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,average,False,casual,False,True,2,True,True,no
2480,3.5,None,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,False,casual,False,True,2,False,True,free
2481,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,average,False,casual,False,True,2,False,True,free
2482,3.0,None,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,None,False,casual,True,True,1,False,True,free
2483,2.5,full_bar,None,None,None,None,None,None,None,None,None,None,True,False,False,False,False,False,None,True,None,None,None,None,None,None,None,True,formal,False,True,2,None,None,None
2484,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,True,False,True,False,False,True,False,False,True,False,True,False,True,average,True,casual,False,True,2,True,True,free
2485,4.0,full_bar,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,average,True,casual,False,True,2,True,True,free
2486,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2487,3.0,full_bar,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,average,True,casual,False,True,1,True,True,free
2488,2.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,True,None,None,None,None,None,None,None,average,False,casual,True,True,2,True,True,free
2489,3.0,None,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,average,False,casual,False,True,2,False,True,no
2490,3.5,full_bar,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,True,casual,False,True,2,True,False,no
2491,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,very_loud,True,casual,False,True,2,False,True,free
2492,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
2493,3.5,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,False,2,True,True,no
2494,3.5,beer_and_wine,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,False,casual,True,True,2,False,True,free
2495,3.0,full_bar,False,False,None,None,False,False,False,False,False,True,None,False,True,False,False,False,False,True,None,None,None,None,None,None,loud,True,casual,False,True,2,None,True,no
2496,3.5,None,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,False,casual,True,True,1,True,True,free
2497,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,average,False,casual,False,False,1,False,True,no
2498,4.5,None,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,None,False,False,False,False,False,False,None,None,None,None,None,None,None,None,None
2499,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,True,2,True,True,no
2500,3.0,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,None,False,False,True,False,False,False,False,None,False,casual,False,True,1,False,True,free
2501,3.0,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,None,None,None,None,None,None,quiet,False,casual,False,True,1,False,True,no
2502,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,False,casual,False,True,1,False,True,free
2503,4.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
2504,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,None,True,False,False,False,True,False,False,average,True,casual,False,True,2,True,True,no
2505,4.0,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,quiet,False,casual,False,True,1,False,True,no
2506,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,loud,True,casual,False,True,1,False,True,paid
2507,2.0,None,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,average,False,casual,False,True,1,False,True,free
2508,3.0,full_bar,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,True,False,None,None,None,None,None,None,average,True,casual,False,True,1,True,False,None
2509,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,False,casual,False,True,2,True,True,free
2510,4.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,False,True,False,True,average,True,casual,False,True,1,False,True,no
2511,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,loud,False,casual,False,True,2,False,True,free
2512,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,2,False,True,free
2513,4.0,beer_and_wine,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,average,False,casual,False,True,2,False,True,no
